다니니,9145403
막아주고,10401515
막아주니까,10636777
좋아요,10717516
뛰어다니다가,6090596
있다가,10717930
가신다구요,5923519
떡매,6122540
되는,10713322
기,10717267
했습니다,10679728
흙비,6093836
랍,10597501
껴,10709595
해볼라고,10444132
나오셨나요,5597032
토라,10545551
가던데,10695523
할라고,10701168
커,10710146
부침개,10594709
남사,10491899
시럽,10701651
은지,9632292
걸이,10638395
다슬기,9295797
돌멩이,10094953
아닌가요,9449914
마,10714773
승,10621008
바치,10568910
아래,10679840
엣,10532253
가버렸다,9286174
떄,10500764
댕,10701425
겨야지,9130281
지짐,10095562
얼,10603232
만큼,10711508
잡숫고,10674080
이만,10656715
잠겨가,7294335
아니냐,10646477
시집갈,8203352
발라,10679740
말린다,4170
해왔습니까,6113603
했니,10495053
모르,10705406
겠더라고,10705407
되니까,10717893
빨리,10716485
컸네,10381538
있어요,10717793
위,10713748
하면은,10717970
되겠다,10714608
가봐야지,10525510
칠랍니까,5963313
같던데,10671313
나오셨어요,6022698
삥,10571303
둘러,10571063
캐면은,9797702
마디,10657259
그러는데,10709707
건강하,7908414
엄마,10717210
추려,10645138
되면은,10715614
하는가,10709255
배짝,9054281
깔끄럽,6034364
서는,10716783
답답하다고,10521672
아버,10464759
리,10697727
버렸다,10322647
언제나,10716171
모아서,10654668
부우면,6075090
하루,10714385
종일,10707937
대단히,10633013
가득,10707833
발라가지고,10661446
마른다,8208399
놔뒀노,6129403
기화,6467385
놓는데,10380008
하다,10712940
보이는,10708030
있나요,10489417
하던가,9913893
되겠지,10716532
트럼,5769156
하고로,9856410
주이소,9311885
할려고,10520907
묵,10710454
숨겼습니까,6059989
까,10715853
래도,8299581
덜,10714916
내고,10649753
내버리다,574520
이뻐요,10467278
해가,10716018
단지,10669032
없고,10717935
지우면,10618548
매기,10585306
과수,10454626
덥,10713683
드리는데,10229924
자,10716705
되,10715223
게게,8731319
가르쳐주지도,6128860
가져,10631384
가고,10716579
가마,10711173
솥,10668986
잡는가요,328073
됐는데,10701909
쓰던데,10249371
놔뒀어요,5748892
묵은,10706251
인가요,10315712
싻꾼들,6129512
쪼끔,10716512
문,10684699
괜찮지요,6109341
더러워,10086156
서서,10681572
했노,10671235
내렸는데,9238004
댕기,10711895
마이,10716355
차마,10667523
잡혀요,10217682
컷,10695908
구먼,9986187
태워줄,6109606
해야겠지요,9863258
미끄러운,10577551
추으면,8367523
절구통,9038381
겠지요,9692399
손가락,10702014
있었습니까,10630504
할라,10694300
꼬,10717126
힘듭니까,8689605
새로로,6682
칠할,6129967
겁,10703741
계십니까,9427439
병언,10471535
나면,10717545
않도록,10113864
시장,10710312
들어갈라고요,5874303
빠지더라,10672660
그렇습니다,10678241
있었는데요,9125468
펴서,9505554
되나요,9942672
기를,10666515
데려가는,10576213
잠수,9563868
음,10701311
우,10707823
한다꼬,10704266
아픈가요,5592218
드려야만,6091298
될까,10653715
삯꾼,6126943
키우더니,6109357
이래,10717040
겟돈,6257312
있니,10044878
다닌다던데,3247069
하,10713252
카더,10699635
조그만,10715621
컸구만,6117729
.,10712848
껀데,10036209
하더나,10320410
뛰어,10680464
밭농시,5548548
"
",10552741
에요,10687594
크게,10694646
초,10717458
키웠는디,6127454
애도,10683546
원강,5854436
오씨,7868
바,10716442
꼈네,6110070
나도,10717954
가만,10705416
있던데,10712214
뒀어요,9455480
물김치,10477981
가버렸어,9586803
없다가,10220509
매,10709610
먹었어,10715969
라서,10717374
쭘,10430948
물들이는,9037094
물들이니까,5259713
잠기,10553787
더불고,5259784
자라는,10690197
땔깜,6178789
괜찮습니까,9293786
아까까지,6445199
채울,8163706
많나요,748823
하지만,10716314
나가,10714539
버렸는데,9418066
치매,10656970
벗어나,10588911
주니,10497705
께,10710307
곰,10667924
뛰다니고,10609075
컸구나,9028028
장집,10137127
매우,10410168
어려운,10708918
떡메,6061744
밍절,10586149
뛰는,10605988
면,10718017
하였고,7783689
말로,10702151
힘들겠습니까,8305904
누,10700596
그거,10717860
챙겼습니까,5349796
났든,5260491
내리든,9346950
겁니다,10662074
해볼까,10453319
나오십니까,677137
상의,10586570
돌아,10709966
에쁘단,5260543
데요,10324269
원,10717064
기울,10655639
에다,10716913
덜어,10630855
발라내서,9457678
가는지,10507868
꼈어,702821
피고,10701381
예뻐,10505362
깊으고,8146947
희한하던데요,5697577
4월,9143210
동,10711311
짓날,10316387
올리고,10626462
빳빳,10659244
할배,10695052
남,10713979
않습니다,10693194
놉히고,610418
말라꼬,10665523
버리,10665604
산마루,5261052
국,10715848
되었을,9960687
긋,10696743
드렸는데,10672562
물들여,7281467
정,10716139
지기,10666526
잠겨,10667595
변,10418795
데리고가는,484817
담배,10571129
말려가지고,9204176
만질,10651104
부모,10709009
회갑,10626025
올린,9430667
땐,10716030
넣었습니까,6120522
키운다던데,6113644
쉐우,5261440
놓는다,10710104
하려,10678880
하던,10715377
창피해가지고,8566556
하더만,10526114
버렸는지,10305397
해도,10716496
그냥,10717984
이장님,10196216
하시더니,619412
하시,10635698
기는,10717559
독,10704324
구대,10148804
맹,10696270
안된다,10100422
힘드십니까,6088987
다니니깐,7613218
니깐,10673733
이든,10700526
가다,10709269
고길,10259
했더니만,10601252
가버리더니,5834383
그러는가,10654829
날씨,10717609
키웠더니,9792314
너,10712098
들러가,7408486
갖,10699098
빠져요,10636432
이런다,10558263
하네,10691317
내려가다,10453419
